year,gq,gqtypeg,farm,ownershg,value,rent,ftotinc,nfams,ncouples,nmothers,nfathers,momloc,stepmom,momrule,poploc,steppop,poprule,sploc,sprule,famsize,nchild,nchlt5,famunit,eldch,yngch,nsibs,relateg,age,sex,raceg,marst,chborn,school,educrec,schltype,empstatg,labforce,occscore,sei,classwkg,wkswork2,hrswork2,workedyr,inctot,incwage,incbus,incfarm,incss,incwelfr,incother,poverty,migrat5g,movedin,vetstat,binaryClass
98,0,4,1,0,85000,0,25690,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,31,1,6,3,13,0,5,3,0,1,26,47,1,5,4,1,25690,25505,0,0,0,0,0,501,3,1,1,1
98,0,4,1,0,12500,0,18910,1,1,1,1,0,0,0,0,0,0,0,0,7,0,0,1,99,99,1,11,17,1,1,3,13,1,3,2,0,1,16,15,1,0,1,1,405,405,0,0,0,0,0,173,1,0,0,0
98,0,4,1,1,999999,325,8915,1,0,1,0,1,0,1,0,0,0,0,0,3,0,0,1,99,99,1,0,9,0,6,3,13,1,2,2,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,152,5,0,2,1
98,0,4,1,0,85000,0,62005,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,12,62,0,6,2,9,0,6,3,1,0,0,0,2,6,8,0,0,0,0,0,0,0,0,501,5,0,0,1
98,0,4,1,1,999999,325,13640,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,3,72,1,6,2,13,0,5,3,1,0,0,0,2,6,8,0,8835,0,0,0,4625,0,3605,309,5,6,0,1
98,0,4,1,1,999999,262,5185,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,74,0,6,5,12,0,5,3,1,0,0,0,2,6,8,0,5185,0,0,0,3555,0,1555,148,5,5,0,1
98,0,4,1,0,85000,0,6740,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,3,71,1,6,2,13,0,2,3,1,0,0,0,2,6,8,0,4845,0,0,0,4845,0,0,153,5,7,0,1
98,0,4,1,0,77500,0,20400,1,1,1,1,0,0,0,0,0,0,0,0,6,0,0,1,99,99,3,10,3,1,6,3,13,0,8,3,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,209,5,0,2,1
98,0,4,1,1,999999,375,0,1,1,1,1,2,0,1,1,0,1,0,0,6,0,0,1,99,99,3,0,5,0,6,3,13,1,8,2,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,1,3,0,2,1
98,0,4,1,1,999999,185,6370,1,1,1,1,2,0,1,1,0,1,0,0,6,0,0,1,99,99,3,0,7,0,6,3,13,1,8,2,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,65,5,0,2,1
98,0,4,1,1,999999,0,10010,1,1,1,1,0,0,0,0,0,0,2,2,8,6,1,1,17,2,0,3,42,0,6,2,2,0,2,3,2,1,0,0,2,6,8,0,0,0,0,0,0,0,0,83,0,1,0,1
98,0,4,1,1,999999,115,12070,1,1,2,1,0,0,0,0,0,0,0,0,10,6,0,1,21,8,1,3,40,0,6,4,9,0,8,3,0,1,16,15,1,6,2,0,0,0,0,0,0,0,0,82,5,1,0,0
98,0,4,1,1,999999,212,8380,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,99,99,0,5,51,1,1,3,13,0,6,3,0,1,20,8,1,1,1,1,2775,2775,0,0,0,0,0,73,5,0,0,0
98,0,4,1,0,57500,0,8745,1,1,1,1,0,0,0,0,0,0,2,1,3,1,1,1,0,0,0,3,24,1,6,2,13,0,5,3,0,1,23,18,1,4,4,1,6005,6005,0,0,0,0,0,149,5,2,0,1
98,0,4,1,0,37500,0,8820,1,1,1,1,0,0,0,0,0,0,1,1,7,5,1,1,14,2,0,12,32,0,6,2,7,0,2,3,1,0,22,18,1,6,8,0,0,0,0,0,0,0,0,81,2,0,0,1
98,0,4,1,0,77500,0,23820,1,1,0,0,0,0,0,0,0,0,1,1,4,0,0,1,99,99,0,12,50,0,1,2,12,0,5,3,1,0,42,86,0,0,8,1,615,0,615,0,0,0,0,322,5,0,0,1
98,0,4,1,1,999999,262,13815,1,1,1,1,2,0,1,1,0,1,0,0,3,0,0,1,99,99,0,0,21,1,0,3,13,0,7,3,0,1,25,18,1,0,4,1,805,805,0,0,0,0,0,242,3,0,0,0
98,0,4,1,0,52500,0,3270,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,89,0,6,5,12,0,5,3,1,0,0,0,2,6,8,0,3270,0,0,0,2025,0,0,93,5,7,0,1
98,0,4,1,0,62500,0,28135,1,1,1,1,0,0,0,0,0,0,2,1,4,2,0,1,16,16,0,3,41,1,6,2,13,0,0,3,0,1,41,68,1,5,5,1,20130,20005,0,0,0,0,0,380,5,6,0,1
98,0,4,1,1,999999,262,23260,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,0,14,1,6,3,13,1,6,2,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,304,5,0,2,1
98,0,4,1,1,999999,212,19010,1,1,1,1,0,0,0,0,0,0,2,1,3,1,1,1,3,3,0,3,31,1,6,2,13,0,0,3,0,1,41,68,1,5,6,1,17005,17005,0,0,0,0,0,324,2,2,0,1
98,0,4,1,1,999999,262,13605,1,1,1,1,2,0,1,1,0,1,0,0,3,0,0,1,99,99,0,0,1,0,6,3,13,0,9,3,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,232,5,0,2,1
98,0,4,1,0,137500,0,32215,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,12,36,0,6,2,12,0,5,3,0,1,37,49,1,5,6,1,21210,21005,0,0,0,0,0,501,3,0,0,1
98,0,4,1,1,999999,237,35885,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,3,24,1,6,2,13,0,1,3,0,1,19,46,1,5,4,1,19380,19005,0,0,0,0,0,501,1,1,0,1
98,0,4,1,0,95000,0,38010,1,1,1,1,0,0,0,0,0,0,1,1,4,2,2,1,4,1,0,12,25,0,6,2,4,0,5,3,1,0,22,61,1,2,8,1,8005,8005,0,0,0,0,0,501,4,0,0,1
98,0,4,1,1,999999,125,7090,1,1,0,0,0,0,0,0,0,0,3,2,3,0,0,1,99,99,1,10,16,0,6,2,3,0,6,3,2,1,6,7,1,6,8,0,0,0,0,0,0,0,0,121,0,0,0,1
98,0,4,1,1,999999,105,5005,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,63,1,6,0,13,0,5,3,1,0,42,86,1,6,8,0,5005,0,0,0,0,0,5005,132,5,5,1,1
98,0,4,1,1,999999,212,23640,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,59,1,3,0,13,0,7,3,0,1,31,33,1,5,7,1,23640,23635,0,0,0,0,0,501,3,1,1,1
98,0,4,1,0,26250,0,41555,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,0,26,1,6,3,13,1,0,0,1,0,0,0,2,6,8,0,25,0,0,0,0,0,0,501,5,0,0,1
98,0,4,1,1,999999,125,15010,1,1,2,1,2,0,1,1,0,1,0,0,8,0,0,1,99,99,3,0,4,0,6,3,13,1,8,2,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,117,5,0,2,1
98,0,4,1,0,77500,0,38010,1,1,1,1,2,0,1,1,0,1,0,0,7,0,0,1,99,99,4,0,6,0,6,3,13,1,8,0,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,348,2,0,2,1
98,0,4,1,1,999999,115,5005,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,33,1,6,0,13,0,5,3,2,1,20,8,1,3,8,1,5005,5005,0,0,0,0,0,132,3,1,0,1
98,0,4,1,0,72500,0,27010,1,1,1,1,2,7,1,1,0,1,0,0,3,0,0,1,99,99,0,0,2,0,6,3,13,1,8,0,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,460,5,0,2,1
98,0,4,1,1,999999,175,2700,1,1,0,0,0,0,0,0,0,0,1,1,3,0,0,1,99,99,0,12,56,0,1,2,3,0,0,3,1,0,6,19,1,6,8,0,0,0,0,0,0,0,0,46,2,0,0,1
98,0,4,1,0,175000,0,42850,1,1,1,1,0,0,0,0,0,0,1,1,5,3,0,1,20,7,0,12,46,0,6,2,5,0,0,3,1,0,0,0,2,6,8,0,0,0,0,0,0,0,0,466,5,0,0,1
98,0,4,1,0,95000,0,19720,1,2,1,1,0,0,0,0,0,0,1,1,6,2,0,1,11,9,0,12,29,0,6,2,4,0,5,3,2,1,22,18,1,2,8,1,4005,4005,0,0,0,0,0,192,5,0,0,1
98,0,4,1,1,999999,325,31010,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,99,99,0,9,45,0,4,0,4,1,0,2,1,0,41,68,1,3,8,1,7005,7005,0,0,0,0,0,185,2,0,0,1
98,0,4,1,1,999999,237,14930,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,30,30,0,3,54,0,6,0,9,0,4,3,0,1,16,15,1,5,4,1,8965,8965,0,0,0,0,0,306,4,2,0,1
98,0,4,1,0,112500,0,28315,1,1,1,1,2,7,1,1,0,1,0,0,5,0,0,1,99,99,2,0,17,1,6,3,13,1,3,2,1,0,0,0,2,6,8,0,0,0,0,0,0,0,0,325,5,0,0,1
98,0,4,1,0,52500,0,7510,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,12,56,0,1,2,3,0,4,3,1,0,13,10,1,0,8,1,1805,1805,0,0,0,0,0,154,2,0,0,1
98,0,4,1,1,999999,145,2160,1,0,1,0,1,0,1,0,0,0,0,0,2,0,0,1,99,99,0,0,2,1,6,3,13,0,9,3,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,43,5,0,2,1
98,0,4,1,0,85000,0,34010,1,1,1,1,0,0,0,0,0,0,1,1,4,2,2,1,1,0,0,12,28,0,1,2,4,0,1,3,0,1,27,72,1,2,4,1,12005,12005,0,0,0,0,0,460,5,0,0,1
98,0,4,1,0,95000,0,45530,1,1,1,1,2,0,1,1,0,1,0,0,3,0,0,1,99,99,0,0,23,0,6,3,12,1,1,2,0,1,30,65,1,2,1,1,1805,1805,0,0,0,0,0,501,5,0,0,1
98,0,4,1,0,72500,0,16005,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,41,1,6,0,13,0,0,3,0,1,23,45,1,5,5,1,16005,16005,0,0,0,0,0,422,5,6,1,0
98,0,4,1,1,999999,287,310,1,1,1,1,2,0,1,1,0,1,0,0,7,0,0,1,99,99,4,0,9,1,6,3,13,1,2,2,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,3,2,0,2,1
98,0,4,1,1,999999,212,8540,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,0,0,0,6,3,13,0,9,3,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,115,5,0,2,1
98,1,5,1,2,999999,0,999999,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,4,70,1,6,5,13,0,6,3,1,0,25,44,1,6,8,0,2285,0,0,0,0,0,2285,0,5,0,0,1
98,0,4,1,0,112500,0,15400,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,99,99,0,2,14,1,6,3,13,1,6,2,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,262,2,0,2,1
98,0,4,1,0,175000,0,71015,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,3,48,1,6,2,13,0,1,3,0,1,39,73,0,5,7,1,58010,0,50005,0,0,0,0,501,5,6,0,1
98,0,4,1,0,112500,0,26720,1,1,1,1,0,0,0,0,0,0,1,1,5,3,0,1,18,10,0,12,37,0,6,2,5,0,5,3,0,1,27,49,0,0,0,1,2710,2255,455,0,0,0,0,299,1,0,0,1
98,0,4,1,0,999999,0,53145,1,1,1,1,2,0,1,1,0,1,0,0,8,0,0,1,99,99,5,0,15,0,6,3,12,1,6,2,3,2,0,0,2,6,8,2,0,999999,999999,999999,0,0,0,406,5,0,2,1
98,0,4,1,1,999999,262,27095,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,0,8,1,6,3,13,1,2,2,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,311,5,0,2,1
98,0,4,1,0,200000,0,34015,1,1,1,1,2,0,1,1,0,1,0,0,8,0,0,1,99,99,5,0,16,0,1,3,12,1,3,2,1,0,14,26,1,6,8,0,0,0,0,0,0,0,0,260,2,0,0,1
98,0,4,1,0,137500,0,56375,1,1,1,1,0,0,0,0,0,0,1,1,3,1,0,1,17,17,0,12,47,0,6,2,5,0,0,3,1,0,22,61,1,0,8,1,205,205,0,0,0,0,0,501,2,0,0,1
98,0,4,1,1,999999,0,605,1,1,1,1,0,0,0,0,0,0,0,0,8,0,0,1,99,99,1,10,8,1,6,3,13,1,2,2,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,5,5,0,2,1
98,0,4,1,0,112500,0,43220,1,1,1,1,2,0,1,1,0,1,0,0,3,0,0,1,99,99,0,0,25,0,6,3,12,0,1,3,0,1,20,31,1,3,1,1,8005,8005,0,0,0,0,0,501,2,0,0,1
98,0,4,1,0,62500,0,18005,1,1,2,1,6,0,5,0,0,0,0,0,9,0,0,1,99,99,0,2,0,0,5,3,13,0,9,3,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,119,5,0,2,1
98,0,4,1,1,999999,450,2455,1,1,1,1,0,0,0,0,0,0,2,1,4,2,1,1,10,0,0,3,32,1,6,2,13,0,0,3,0,1,25,44,1,5,6,1,1550,1505,0,0,0,0,0,33,5,1,1,1
98,0,4,1,0,67500,0,12540,1,1,1,1,0,0,0,0,0,0,1,1,3,1,0,1,20,20,0,12,56,0,6,2,4,1,0,2,0,1,41,84,1,1,0,1,485,485,0,0,0,0,0,220,2,0,0,0
98,0,4,1,0,175000,0,24015,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,0,15,1,6,3,13,1,7,0,3,2,0,0,2,6,8,2,0,999999,999999,999999,0,0,0,325,2,0,2,1
98,0,4,1,1,999999,237,8490,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,23,23,0,3,52,0,6,5,4,0,5,3,1,0,0,0,2,6,8,0,3485,0,0,0,0,3485,0,174,3,1,0,1
98,0,4,1,1,999999,450,15005,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,35,1,6,0,13,0,0,3,0,1,23,18,1,5,5,1,15005,15005,0,0,0,0,0,395,1,2,1,0
98,0,4,1,0,175000,0,75000,1,1,1,1,2,0,1,1,0,1,0,0,3,0,0,1,99,99,0,0,16,0,6,3,12,1,3,2,1,0,0,0,2,6,8,0,505,0,0,0,0,0,0,501,5,0,0,1
98,0,4,1,1,999999,175,7005,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,60,1,6,0,13,0,7,3,0,1,20,8,0,5,1,1,7005,0,7005,0,0,0,0,185,5,5,1,0
98,0,4,1,0,72500,0,15005,1,1,1,1,0,0,0,0,0,0,2,1,4,2,2,1,2,0,0,3,24,1,6,2,13,0,5,3,0,1,31,33,1,2,5,1,15005,15005,0,0,0,0,0,203,3,2,0,0
98,0,4,1,0,175000,0,35010,2,0,1,0,1,0,1,0,0,0,0,0,2,0,0,1,99,99,0,0,30,1,6,3,13,0,0,3,0,1,25,36,0,5,4,1,20005,0,20005,0,0,0,0,501,2,0,0,1
98,0,4,1,0,95000,0,9980,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,0,0,1,6,3,13,0,9,3,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,135,5,0,2,1
98,0,4,1,0,77500,0,17005,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,0,2,0,6,3,13,0,9,3,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,195,5,0,2,1
98,0,4,1,0,52500,0,21410,1,1,1,1,0,0,0,0,0,0,2,1,6,3,0,1,14,11,0,3,30,1,6,2,13,0,3,3,0,1,24,47,1,5,4,1,14405,14405,0,0,0,0,0,220,2,5,0,0
98,0,4,1,0,52500,0,32520,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,12,28,0,6,2,12,0,1,3,0,1,37,49,1,5,4,1,20310,20005,0,0,0,0,0,501,5,0,0,1
98,0,4,1,0,137500,0,15005,1,1,1,1,0,0,0,0,0,0,1,1,4,2,2,1,4,2,0,12,32,0,6,2,4,0,1,3,0,1,24,44,1,5,1,1,0,0,0,0,0,0,0,203,5,0,0,0
98,0,4,1,0,85000,0,13060,1,1,1,1,0,0,0,0,0,0,1,1,4,2,1,1,5,0,0,12,26,0,6,2,4,0,5,3,1,0,31,73,1,6,8,0,0,0,0,0,0,0,0,177,2,0,0,1
98,0,4,1,0,137500,0,13445,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,64,0,6,5,4,0,1,3,0,1,26,58,0,3,0,1,13445,0,2815,0,3745,0,0,354,2,7,0,1
98,0,4,1,0,72500,0,20205,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,99,99,0,9,22,0,6,3,12,0,0,3,0,1,31,73,1,5,4,1,8135,8135,0,0,0,0,0,214,5,0,0,1
98,0,4,1,1,999999,212,29170,1,1,1,1,2,0,1,1,0,1,0,0,11,0,0,1,99,99,8,0,5,1,6,3,13,1,8,2,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,207,5,0,2,1
98,0,4,1,0,47500,0,17005,1,1,0,0,0,0,0,0,0,0,1,1,4,0,0,1,99,99,0,12,48,0,1,2,5,0,4,3,1,0,0,0,2,6,8,0,0,0,0,0,0,0,0,230,5,0,0,1
98,0,4,1,0,95000,0,13125,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,3,75,1,6,2,13,0,7,3,1,0,0,0,2,6,8,0,2710,0,0,0,2555,0,0,298,2,6,0,1
98,0,4,1,0,137500,0,63840,1,1,1,1,2,0,1,1,0,1,0,0,6,0,0,1,99,99,3,0,21,1,6,3,13,1,0,2,0,1,29,48,1,1,1,1,4330,3205,0,0,0,0,1125,501,2,0,0,0
98,0,4,1,0,67500,0,33525,1,1,1,1,2,0,1,1,0,1,0,0,3,0,0,1,99,99,0,0,1,0,1,3,13,0,9,3,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,501,5,0,2,1
98,0,4,1,0,95000,0,19720,1,2,1,1,2,0,1,1,0,1,0,0,6,0,0,1,99,99,1,0,11,0,6,3,13,0,2,3,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,192,5,0,2,1
98,0,4,1,1,999999,237,26815,1,1,1,1,0,0,0,0,0,0,2,1,4,2,1,1,7,4,0,3,33,1,6,2,13,0,0,3,0,1,37,49,1,5,4,1,26815,26815,0,0,0,0,0,363,5,2,0,1
98,0,4,1,1,999999,195,7255,1,1,1,1,0,0,0,0,0,0,2,1,3,1,0,1,5,5,0,3,30,1,6,2,13,0,5,3,0,1,20,52,0,5,4,1,7255,0,7255,0,0,0,0,124,1,1,1,0
98,0,4,1,1,999999,237,17315,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,69,0,5,5,12,0,0,3,0,1,22,51,1,5,5,1,17315,15005,1505,0,0,0,0,495,2,6,0,1
98,0,4,1,0,999999,0,0,1,1,1,1,0,0,0,0,0,0,2,1,3,1,0,1,16,16,0,3,53,1,6,2,13,0,0,3,0,1,34,67,1,6,3,0,0,0,0,0,0,0,0,1,2,7,1,1
98,0,4,1,1,999999,165,22510,1,1,1,1,2,0,1,1,0,1,0,0,3,0,0,1,99,99,0,0,3,1,6,3,13,1,8,1,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,383,5,0,2,1
98,0,4,1,0,999999,0,75000,1,1,1,1,0,0,0,0,0,0,1,1,10,6,0,1,24,11,0,12,43,0,6,2,0,0,6,3,1,0,0,0,2,6,8,0,0,0,0,0,0,0,0,496,2,0,0,1
98,0,4,1,1,999999,105,15010,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,99,99,0,0,31,1,6,3,13,0,2,3,0,1,41,68,1,5,4,1,9005,9005,0,0,0,0,0,307,2,0,0,0
98,0,4,1,1,999999,325,3975,2,0,1,0,1,0,1,0,0,0,0,0,2,0,0,1,99,99,0,0,2,0,1,3,13,1,8,0,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,79,5,0,2,1
98,0,4,1,0,16250,0,11175,1,0,1,0,1,0,1,0,0,0,0,0,6,0,0,1,99,99,4,0,26,0,6,0,4,0,7,3,1,0,27,64,1,3,8,1,1085,1085,0,0,0,0,0,109,2,0,0,1
98,0,4,1,0,200000,0,58010,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,3,55,1,6,2,13,0,0,3,0,1,22,20,1,3,6,1,58010,50005,0,0,0,0,0,501,2,2,1,1
98,0,4,1,1,999999,237,17005,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,0,1,1,6,3,13,0,9,3,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,230,5,0,2,1
98,0,4,1,0,85000,0,45335,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,12,63,0,6,2,4,0,5,3,1,0,0,0,2,6,8,0,1325,0,0,0,1325,0,0,501,2,0,0,1
98,0,4,1,1,999999,237,9015,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,12,72,0,6,2,12,0,6,3,1,0,0,0,2,6,8,0,3005,0,0,0,3005,0,0,204,5,0,0,1
98,0,4,1,1,999999,450,12010,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,99,99,0,5,17,1,6,3,13,1,3,2,0,1,20,8,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
98,0,4,1,0,999999,0,5655,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,59,0,1,0,4,1,1,2,0,1,79,92,0,4,1,1,5655,415,4305,0,0,0,0,149,2,6,0,1
98,0,4,1,0,999999,0,26715,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,1,0,3,0,6,3,13,0,8,3,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,299,5,0,2,1
98,0,4,1,0,112500,0,36525,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,0,17,1,3,3,13,1,4,2,1,0,0,0,2,6,8,0,0,0,0,0,0,0,0,397,2,0,0,1
98,0,4,1,1,999999,262,21800,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,21,21,0,3,37,0,1,4,3,0,5,3,0,1,13,44,1,5,4,1,14475,14475,0,0,0,0,0,446,5,1,0,1
98,0,4,1,1,999999,175,7660,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,12,55,0,6,2,6,0,6,3,0,1,13,10,1,5,4,1,5795,5795,0,0,0,0,0,157,2,0,0,0
98,0,4,1,1,999999,287,9710,3,1,1,1,0,0,0,0,0,0,2,2,4,2,0,1,9,5,0,3,31,0,6,2,4,0,5,3,0,1,11,16,1,6,5,0,4205,0,0,0,0,4205,0,131,5,1,0,1
98,0,4,1,1,999999,287,4925,1,0,1,0,1,0,1,0,0,0,0,0,3,0,0,1,99,99,1,0,8,1,1,3,13,1,2,2,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,84,5,0,2,1
98,0,4,1,1,999999,325,6030,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,21,1,6,3,13,1,0,2,0,1,34,67,1,3,4,1,6030,6005,0,0,0,0,0,159,5,1,0,1
98,0,4,1,0,52500,0,14710,1,1,1,1,0,0,0,0,0,0,1,1,7,2,0,1,20,16,0,12,56,0,6,2,6,0,2,3,0,1,22,18,1,2,4,1,4205,4205,0,0,0,0,0,122,5,0,0,1
98,0,4,1,0,77500,0,10300,6,1,1,1,0,0,0,0,0,0,0,0,1,0,0,5,99,99,0,5,5,0,6,3,13,1,8,2,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,1,5,0,2,1
98,0,4,1,0,85000,0,9510,1,1,1,1,0,0,0,0,0,0,1,1,6,4,0,1,13,7,0,12,45,0,6,2,6,0,5,3,1,0,0,0,2,6,8,0,0,0,0,0,0,0,0,98,2,0,0,1
98,0,4,1,0,112500,0,7475,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,12,57,0,6,2,6,0,0,3,1,0,17,8,0,6,8,0,185,0,0,0,0,0,0,153,3,0,0,1
98,0,4,1,1,999999,500,75000,1,1,1,1,2,0,1,1,0,1,0,0,7,0,0,1,99,99,4,0,6,1,6,3,13,1,8,1,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,501,5,0,2,1
98,0,4,1,1,999999,237,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,10,10,0,3,31,0,6,0,3,0,0,3,1,0,0,0,2,6,8,0,0,0,0,0,0,0,0,1,5,1,0,1
98,0,4,1,1,999999,185,7805,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,47,0,0,0,12,0,2,3,0,1,22,18,1,5,4,1,7805,7805,0,0,0,0,0,206,5,5,0,0
98,0,4,1,1,999999,325,7405,1,1,1,1,2,0,1,1,0,1,0,0,6,0,0,1,99,99,3,0,9,0,4,3,13,1,2,2,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,76,2,0,2,1
98,0,4,1,0,112500,0,33805,1,1,1,1,0,0,0,0,0,0,2,1,4,2,1,1,7,2,0,3,36,1,6,2,13,0,5,3,0,1,41,68,1,5,5,1,33805,33805,0,0,0,0,0,457,1,1,1,1
98,0,4,1,1,999999,325,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,99,99,0,5,29,1,6,3,13,0,2,3,1,0,9,6,1,1,8,1,2205,2205,0,0,0,0,0,58,5,0,0,1
98,0,4,1,1,999999,165,11340,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,99,99,1,10,22,1,6,3,13,0,2,3,0,1,28,22,1,5,4,1,5095,5095,0,0,0,0,0,232,5,0,0,1
98,0,4,1,1,999999,325,11770,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,78,0,6,5,12,0,5,3,1,0,0,0,2,6,8,0,11770,0,0,0,1765,0,0,336,2,7,0,1
98,0,4,1,1,999999,135,30010,2,1,1,1,2,0,1,1,0,1,0,0,6,0,0,1,99,99,3,0,2,0,6,3,13,0,9,3,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,308,5,0,2,1
98,0,4,1,0,95000,0,11880,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,83,0,6,5,4,0,5,3,1,0,0,0,2,6,8,0,11880,0,0,0,3405,0,0,340,2,6,0,1
98,0,4,1,0,95000,0,32655,1,1,1,1,0,0,0,0,0,0,1,1,3,1,0,1,13,13,0,12,50,0,6,2,7,0,7,3,0,1,23,18,1,5,4,1,6285,6285,0,0,0,0,0,501,5,0,0,0
