year,gq,gqtypeg,farm,ownershg,value,rent,ftotinc,nfams,ncouples,nmothers,nfathers,momloc,stepmom,momrule,poploc,steppop,poprule,sploc,sprule,famsize,nchild,nchlt5,famunit,eldch,yngch,nsibs,relateg,age,sex,raceg,marst,chborn,school,educrec,schltype,empstatg,labforce,occscore,sei,classwkg,wkswork2,hrswork2,yrlastwk,workedyr,inctot,incwage,incbus,incfarm,incss,incwelfr,incother,poverty,migrat5g,movedin,vetstat,binaryClass
99,0,1,1,1,999999,675,24000,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,99,99,0,5,30,0,6,3,12,0,5,0,0,1,30,44,1,5,4,7,1,16000,16000,0,0,0,0,0,248,0,0,0,1
99,0,1,1,1,999999,675,12481,3,0,2,0,0,0,0,0,0,0,0,0,1,0,0,2,99,99,0,9,60,1,6,3,13,0,6,0,0,1,24,44,1,2,5,7,1,8800,8000,0,0,0,800,0,136,0,0,0,1
99,0,1,1,1,999999,437,9636,1,0,1,0,1,0,1,0,0,0,0,0,4,0,0,1,99,99,2,0,1,1,6,3,13,2,9,3,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,99999,99999,99999,76,2,0,2,1
99,0,1,1,1,999999,1000,28000,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,24,0,1,3,12,0,1,0,0,1,17,8,1,4,6,7,1,28000,28000,0,0,0,0,0,434,0,2,0,1
99,0,1,1,1,999999,875,16760,1,2,1,0,0,0,0,0,0,0,4,1,7,0,0,1,99,99,0,11,44,1,6,2,13,0,2,0,0,1,22,18,0,1,4,7,1,2880,0,2880,0,0,0,0,83,0,0,0,0
99,0,1,1,0,187500,0,19600,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,0,2,1,6,3,13,2,9,3,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,99999,99999,99999,156,2,0,2,1
99,0,1,1,1,999999,675,15900,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,0,16,0,6,3,12,1,7,2,1,0,0,0,2,6,8,0,0,0,0,0,0,0,0,0,107,0,0,0,1
99,0,1,1,0,77500,0,55152,1,1,1,2,2,0,1,1,0,1,0,0,7,0,0,1,99,99,2,0,9,0,6,3,13,0,8,0,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,99999,99999,99999,279,0,0,2,1
99,0,1,1,0,350000,0,43105,1,1,1,1,2,0,1,1,0,1,0,0,11,0,0,1,99,99,8,0,17,1,6,3,13,1,5,2,0,1,25,44,1,2,1,7,1,2000,2000,0,0,0,0,0,180,1,0,0,0
99,0,1,1,0,225000,0,49314,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,0,13,0,6,3,13,1,6,2,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,99999,99999,99999,392,1,0,2,1
99,0,1,1,0,350000,0,69115,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,12,52,0,6,2,5,0,5,0,0,1,22,61,1,2,4,7,1,11375,10700,75,0,0,0,0,501,1,0,0,1
99,0,1,1,0,350000,0,139300,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,3,62,1,6,2,13,0,1,0,0,1,31,65,1,5,6,7,1,139300,132000,0,0,0,0,0,501,1,7,1,1
99,0,1,1,0,187500,0,32463,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,3,71,1,6,2,13,0,5,0,1,0,0,0,2,6,8,3,0,28575,0,0,0,8028,0,0,433,1,8,1,1
99,0,1,1,0,400000,0,34000,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,12,43,0,6,2,12,0,1,0,0,1,35,62,1,1,7,7,1,0,0,0,0,0,0,0,409,1,0,0,1
99,0,1,1,0,400000,0,128603,1,1,1,1,0,0,0,0,0,0,2,1,4,2,0,1,16,7,0,3,54,1,4,2,13,0,1,0,0,1,38,68,0,5,4,7,1,98603,0,40000,0,0,0,0,501,1,5,0,1
99,0,1,1,0,350000,0,64136,1,1,1,1,1,0,1,2,0,1,0,0,4,0,0,1,99,99,1,0,2,1,6,3,13,2,9,3,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,99999,99999,99999,501,2,0,2,1
99,0,1,1,0,85000,0,24640,1,1,1,1,0,0,0,0,0,0,2,1,5,3,0,1,20,13,0,3,42,1,6,2,13,0,5,0,0,1,23,18,1,1,4,7,1,11200,7600,0,0,0,0,0,162,1,6,0,1
99,0,1,1,0,225000,0,45000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,41,1,6,3,13,0,0,0,0,1,41,68,1,5,4,7,1,45000,40000,0,0,0,0,0,501,1,5,0,1
99,0,1,1,1,999999,337,15189,1,1,1,1,1,0,1,2,0,1,0,0,6,0,0,1,99,99,3,0,6,0,4,3,13,1,8,2,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,99999,99999,99999,92,0,0,2,1
99,0,1,1,0,17500,0,49271,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,0,24,0,2,3,12,1,1,2,0,1,37,78,1,2,4,7,1,8200,8200,0,0,0,0,0,319,1,0,0,1
99,0,1,1,1,999999,575,15000,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,99,99,0,9,26,1,6,0,13,0,0,0,0,1,23,18,1,5,5,7,1,15000,15000,0,0,0,0,0,233,0,0,0,1
99,0,1,1,0,112500,0,12978,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,64,0,6,5,4,0,5,0,1,0,41,72,1,6,8,2,0,12978,0,0,0,7654,0,0,201,1,6,0,1
99,0,1,1,1,999999,412,41000,1,0,1,1,0,0,0,0,0,0,0,0,8,1,0,1,27,27,0,7,48,0,6,1,7,0,8,0,0,1,24,19,1,5,4,7,1,10000,10000,0,0,0,0,0,181,0,0,0,1
99,0,1,1,1,999999,675,63000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,42,1,6,3,13,0,1,0,2,1,31,65,1,5,8,4,1,63000,63000,0,0,0,0,0,501,0,2,0,1
99,0,1,1,1,999999,1000,67000,1,1,1,1,0,0,0,0,0,0,1,1,3,1,0,1,22,22,0,12,49,0,6,2,3,0,5,0,1,0,25,52,1,6,8,1,0,0,0,0,0,0,0,0,501,0,0,0,1
99,0,1,1,1,999999,875,32530,1,2,3,2,10,2,7,7,0,3,0,0,10,0,0,1,99,99,1,6,12,0,6,3,13,1,6,2,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,99999,99999,99999,126,0,0,2,1
99,0,1,1,1,999999,875,71300,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,0,11,0,6,3,13,1,6,2,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,99999,99999,99999,501,1,0,2,1
99,0,1,1,0,275000,0,40624,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,3,66,1,6,2,13,0,5,0,1,0,0,0,2,6,8,5,0,38002,0,0,0,9480,0,0,501,0,1,0,1
99,0,1,1,0,275000,0,25664,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,99,99,0,3,82,0,6,5,5,0,6,0,1,0,0,0,2,6,8,5,0,7464,0,0,0,5892,1572,0,342,1,5,0,1
99,0,1,1,0,400000,0,18975,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,61,0,6,0,3,0,0,0,0,1,22,45,1,5,4,7,1,18975,18975,0,0,0,0,0,294,1,5,0,0
99,0,1,1,0,225000,0,27058,1,1,1,1,0,0,0,0,0,0,2,1,4,2,0,1,12,8,0,3,48,1,2,2,13,0,3,0,0,1,24,47,1,4,4,7,1,10800,10800,0,0,0,0,0,215,0,1,0,1
99,0,1,1,0,187500,0,58425,1,1,1,1,0,0,0,0,0,0,2,2,4,2,0,1,8,5,0,3,43,0,2,2,4,0,1,0,1,0,0,0,2,6,8,3,0,4719,0,0,0,0,0,0,465,1,6,0,1
99,0,1,1,1,999999,875,1305,1,0,1,0,0,0,0,0,0,0,0,0,5,0,0,1,99,99,1,10,29,1,6,3,13,0,8,0,0,1,22,18,1,6,4,7,0,0,0,0,0,0,0,0,8,0,0,0,0
99,1,0,1,2,999999,0,999999,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,4,86,1,6,5,13,0,3,0,1,0,0,0,2,6,8,5,0,0,0,0,0,0,0,0,0,1,0,0,1
99,0,1,1,0,350000,0,70000,1,1,1,1,2,0,1,1,0,1,0,0,7,0,0,1,99,99,4,0,9,0,6,3,13,1,2,2,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,99999,99999,99999,377,0,0,2,1
99,0,1,1,0,225000,0,0,1,1,1,1,0,0,0,0,0,0,2,2,4,2,0,1,23,18,0,3,45,0,6,2,4,0,5,0,1,0,0,0,2,6,8,0,0,0,0,0,0,0,0,0,1,0,6,0,1
99,0,1,1,1,999999,462,7850,1,0,2,0,0,0,0,0,0,0,0,0,5,2,0,1,13,8,1,10,32,0,6,4,4,0,4,0,2,1,14,26,1,1,8,6,1,1000,1000,0,0,0,0,0,53,0,0,0,1
99,0,1,1,0,77500,0,56992,1,2,1,1,2,0,1,1,0,1,0,0,13,0,0,1,99,99,6,0,2,1,6,3,13,2,9,3,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,99999,99999,99999,227,2,0,2,1
99,0,1,1,1,999999,537,65000,1,1,1,1,2,0,1,1,3,1,0,0,3,0,0,1,99,99,0,0,23,1,6,3,13,0,3,0,0,1,22,15,1,6,4,7,0,0,0,0,0,0,0,0,501,0,0,0,1
99,0,1,1,0,225000,0,37397,1,1,1,1,2,0,1,1,0,1,0,0,3,0,0,1,99,99,0,0,1,0,6,3,13,2,9,3,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,99999,99999,99999,375,2,0,2,1
99,0,1,1,0,400000,0,120300,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,0,5,1,1,3,13,1,8,1,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,99999,99999,99999,501,1,0,2,1
99,0,1,1,0,187500,0,57500,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,32,1,6,0,13,1,5,2,0,1,32,37,1,5,0,7,1,57500,56000,0,0,0,0,0,501,0,2,0,1
99,0,1,1,1,999999,575,24000,2,0,0,1,0,0,0,1,0,1,0,0,3,0,0,1,99,99,1,0,6,0,6,3,13,1,8,2,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,99999,99999,99999,240,1,0,2,1
99,0,1,1,1,999999,282,18000,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,0,18,1,6,3,13,1,5,2,1,0,0,0,2,6,8,0,0,0,0,0,0,0,0,0,141,1,0,0,1
99,0,1,1,0,400000,0,210966,1,1,1,2,2,0,1,1,0,1,0,0,6,0,0,1,99,99,2,0,9,1,6,3,13,1,2,1,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,99999,99999,99999,501,1,0,2,1
99,0,1,1,0,112500,0,39369,1,0,2,0,1,0,1,0,0,0,0,0,7,4,1,1,14,3,1,0,32,0,1,0,6,0,0,0,1,0,0,0,2,6,8,3,0,15189,0,0,0,0,15189,0,205,1,0,0,1
99,0,1,1,0,112500,0,40000,1,1,1,1,0,0,0,0,0,0,2,1,4,2,0,1,14,11,0,3,32,1,6,2,13,0,5,0,0,1,31,53,1,5,6,7,1,40000,38000,0,0,0,0,0,318,0,2,1,1
99,0,1,1,0,400000,0,296516,3,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,0,3,1,6,3,13,1,8,1,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,99999,99999,99999,501,2,0,2,1
99,0,1,1,1,999999,575,7320,2,0,1,0,0,0,0,0,0,0,0,0,3,2,0,1,8,6,0,3,30,0,4,4,4,0,8,0,1,0,0,0,2,6,8,0,0,7320,0,0,0,0,6120,1200,73,0,2,0,1
99,0,1,1,1,999999,512,32400,1,0,1,0,1,0,1,0,0,0,0,0,2,0,0,1,99,99,0,0,31,1,4,0,13,0,5,0,0,1,24,44,1,5,6,7,1,25500,25000,500,0,0,0,0,390,0,0,0,1
99,0,1,1,1,999999,437,14000,1,0,1,0,0,0,0,0,0,0,0,0,5,4,0,1,18,8,0,3,35,0,6,4,8,1,6,2,0,1,23,18,1,5,5,7,1,14000,14000,0,0,0,0,0,95,1,2,0,1
99,0,1,1,1,999999,187,5244,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,80,0,1,5,3,0,5,0,1,0,0,0,2,6,8,5,0,5244,0,0,0,0,0,0,88,1,5,0,1
99,0,1,1,0,162500,0,52233,1,1,1,1,0,0,0,0,0,0,0,0,11,0,0,1,99,99,0,6,24,1,1,3,13,0,7,0,1,0,0,0,2,6,8,0,0,0,0,0,0,0,0,0,198,1,0,0,1
99,0,1,1,0,137500,0,36000,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,12,20,0,6,2,12,0,0,0,0,1,22,61,1,5,4,7,1,14400,14400,0,0,0,0,0,434,0,0,0,1
99,0,1,1,0,187500,0,32400,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,3,66,1,6,2,13,0,5,0,1,0,24,44,1,6,8,2,0,26400,0,0,0,8400,0,0,432,1,7,1,1
99,0,1,1,0,85000,0,43000,1,1,2,1,0,0,0,0,0,0,0,0,5,1,0,1,24,24,0,3,59,0,3,5,4,0,5,0,0,1,22,18,1,1,2,7,1,9000,9000,0,0,0,0,0,283,1,8,0,0
99,0,1,1,1,999999,675,26436,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,99,99,0,3,70,1,6,0,13,0,5,0,1,0,0,0,2,6,8,0,0,15540,0,0,0,7320,0,0,353,1,1,1,1
99,0,1,1,1,999999,875,34058,1,0,1,0,1,0,1,0,0,0,0,0,2,0,0,1,99,99,0,0,9,1,6,3,13,1,2,1,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,99999,99999,99999,398,0,0,2,1
99,0,1,1,0,350000,0,45000,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,0,11,1,1,3,13,1,6,2,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,99999,99999,99999,358,0,0,2,1
99,0,1,1,1,999999,537,30528,1,1,0,0,0,0,0,0,0,0,2,1,3,0,0,1,99,99,0,3,24,1,6,2,13,1,5,2,0,1,24,44,1,3,4,7,1,16577,16577,0,0,0,0,0,315,0,1,0,1
99,0,1,1,1,999999,575,50000,1,1,1,1,0,0,0,0,0,0,1,1,3,1,1,1,2,2,0,12,25,0,6,2,3,0,0,0,0,1,22,61,1,5,4,7,1,20000,20000,0,0,0,0,0,501,0,0,0,1
99,0,1,1,0,400000,0,71974,1,1,1,1,0,0,0,0,0,0,1,1,4,2,0,1,19,12,0,12,53,0,6,2,8,0,1,0,1,0,0,0,2,6,8,5,0,0,0,0,0,0,0,0,501,1,0,0,1
99,0,1,1,1,999999,875,47000,1,2,2,2,7,0,1,6,0,1,1,1,7,3,2,1,8,2,0,12,33,0,4,2,5,0,1,0,0,1,37,78,1,1,4,7,1,10000,10000,0,0,0,0,0,237,0,0,0,1
99,0,1,1,1,999999,437,1700,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,24,0,6,1,3,0,3,0,2,1,22,18,1,1,8,6,1,1700,1700,0,0,0,0,0,26,0,2,0,1
99,0,1,1,0,275000,0,50759,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,3,54,1,6,2,13,0,0,0,0,1,36,66,0,5,5,7,1,38352,0,40831,0,0,0,0,501,1,6,1,1
99,0,1,1,1,999999,312,30000,1,1,1,1,0,0,0,0,0,0,1,1,4,2,0,1,14,11,0,12,47,0,6,2,6,0,0,0,0,1,23,18,1,5,6,7,1,13000,13000,0,0,0,0,0,239,0,0,0,1
99,0,1,1,1,999999,462,70000,1,1,1,1,2,0,1,1,0,1,0,0,6,0,0,1,99,99,1,0,2,1,6,3,13,2,9,3,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,99999,99999,99999,401,2,0,2,1
99,0,1,1,1,999999,412,24000,1,1,1,1,0,0,0,0,0,0,1,1,4,2,0,1,17,13,0,12,40,0,6,2,4,0,8,0,1,0,0,0,2,6,8,0,0,0,0,0,0,0,0,0,191,1,0,0,1
99,0,1,1,0,275000,0,15000,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,3,69,1,6,2,13,0,0,0,1,0,37,78,1,6,8,2,0,12000,0,0,0,12000,0,0,200,1,7,1,1
99,0,1,1,0,400000,0,97702,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,12,65,0,6,2,7,0,1,0,0,1,31,65,1,3,4,7,1,42000,42000,0,0,0,0,0,501,1,0,0,1
99,0,1,1,0,350000,0,50339,1,1,1,1,0,0,0,0,0,0,2,1,7,4,0,1,26,16,0,3,65,1,6,2,13,0,5,0,0,1,20,9,1,4,4,7,1,20000,20000,0,0,0,0,0,254,1,7,0,1
99,0,1,1,0,225000,0,24000,1,1,1,1,1,0,1,2,0,1,0,0,3,0,0,1,99,99,0,0,15,0,6,3,12,0,7,0,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,0,0,0,240,1,0,2,1
99,0,1,1,1,999999,487,70900,1,1,1,1,0,0,0,0,0,0,2,1,5,3,2,1,5,1,0,3,28,1,6,2,13,0,5,0,0,1,29,22,1,3,5,7,1,40900,40000,0,0,0,0,900,479,1,2,1,1
99,0,1,1,0,112500,0,51726,1,1,1,1,2,0,1,1,0,1,0,0,7,0,0,1,99,99,1,0,22,1,6,3,13,1,5,2,0,1,24,19,0,5,4,7,1,9000,0,9000,0,0,0,0,257,1,0,0,1
99,0,1,1,1,999999,625,4900,1,1,1,1,2,0,1,1,0,1,0,0,3,0,0,1,99,99,0,0,1,1,6,3,13,2,9,3,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,99999,99999,99999,49,2,0,2,1
99,0,1,1,0,225000,0,45200,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,0,6,1,6,3,13,1,8,1,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,99999,99999,99999,359,0,0,2,1
99,0,1,1,1,999999,575,43000,1,0,1,0,1,0,1,0,0,0,0,0,4,0,0,1,99,99,1,0,8,0,1,3,13,1,2,2,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,99999,99999,99999,342,0,0,2,1
99,0,1,1,0,275000,0,111050,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,99,99,0,5,36,1,6,0,13,0,1,0,0,1,41,68,1,5,6,7,1,53000,52000,0,0,0,0,0,501,0,0,0,1
99,0,1,1,1,999999,625,17160,1,1,1,1,2,0,1,1,3,1,0,0,7,0,0,1,99,99,4,0,15,0,6,3,12,1,3,2,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,0,0,0,92,0,0,2,1
99,1,0,1,2,999999,0,999999,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,4,49,1,1,3,13,0,6,0,1,0,20,9,1,0,8,6,1,11520,11520,0,0,0,0,0,0,0,0,0,1
99,0,1,1,0,112500,0,14110,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,99,99,0,5,28,1,1,3,13,0,4,0,0,1,25,18,1,0,4,7,1,3600,3600,0,0,0,0,0,56,1,0,0,1
99,0,1,1,0,400000,0,59750,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,12,74,0,6,2,5,0,5,0,1,0,22,51,0,6,8,1,0,14160,0,0,0,11660,0,0,501,1,0,0,1
99,0,1,1,1,999999,625,19000,1,1,1,1,0,0,0,0,0,0,1,2,6,1,0,1,6,6,0,12,23,1,6,2,13,0,7,0,2,1,20,9,1,2,8,6,1,7000,7000,0,0,0,0,0,111,0,0,0,1
99,0,1,1,0,225000,0,35693,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,3,44,1,6,2,13,0,0,0,0,1,25,44,1,5,4,7,1,33446,32764,0,0,0,0,0,430,1,6,1,1
99,0,1,1,0,85000,0,6450,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,71,0,6,5,5,0,3,0,1,0,24,47,0,6,8,1,0,6450,0,0,0,5400,0,0,108,1,8,0,1
99,0,1,1,0,350000,0,82200,1,2,2,2,0,0,0,0,0,0,6,1,6,1,0,1,42,42,0,8,78,1,4,2,13,0,1,0,1,0,0,0,2,6,8,5,0,3600,0,0,0,0,3600,0,471,1,0,0,1
99,0,1,1,1,999999,412,10158,1,1,1,1,0,0,0,0,0,0,1,1,3,1,0,1,7,7,0,12,33,0,6,2,3,0,8,0,1,0,23,18,1,6,8,2,0,0,0,0,0,0,0,0,102,0,0,0,1
99,0,1,1,1,999999,875,60500,2,1,1,1,0,0,0,0,0,0,0,0,12,0,0,1,99,99,0,6,7,1,6,3,13,1,2,2,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,99999,99999,99999,241,0,0,2,1
99,0,1,1,0,225000,0,70165,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,3,54,1,6,2,13,0,0,0,0,1,41,72,1,5,5,7,1,45220,42794,0,0,0,0,0,501,0,2,1,1
99,0,1,1,0,400000,0,16578,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,12,62,0,6,2,5,0,5,0,1,0,0,0,2,6,8,5,0,0,0,0,0,0,0,0,200,1,0,0,1
99,0,1,1,0,77500,0,43500,3,1,1,1,0,0,0,0,0,0,1,1,5,3,1,1,15,0,0,12,37,0,6,2,5,0,4,0,0,1,23,18,1,5,4,7,1,20000,20000,0,0,0,0,0,294,1,0,0,1
99,0,1,1,0,137500,0,46742,1,0,2,0,1,0,1,0,0,0,0,0,6,0,0,1,99,99,2,0,15,1,1,3,13,1,6,2,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,0,0,0,282,1,0,2,1
99,0,1,1,1,999999,462,27060,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,70,1,6,0,13,0,5,0,0,1,24,47,1,5,4,7,1,27060,17000,0,0,7800,0,0,455,1,6,0,0
99,0,1,1,1,999999,362,11000,2,0,0,1,0,0,0,1,0,1,0,0,4,0,0,1,99,99,2,0,13,0,6,3,13,1,6,2,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,99999,99999,99999,87,1,0,2,1
99,0,1,1,0,137500,0,36500,2,1,2,1,0,0,0,0,0,0,2,1,5,1,1,1,2,2,0,3,34,1,6,2,13,0,0,0,0,1,41,68,1,5,5,7,1,34000,34000,0,0,0,0,0,241,0,2,0,1
99,0,1,1,0,350000,0,34201,1,1,1,1,2,2,7,1,0,1,0,0,3,0,0,1,99,99,0,0,25,0,6,3,12,0,1,0,0,1,37,78,1,4,6,7,1,31000,31000,0,0,0,0,0,353,1,0,0,1
99,0,1,1,1,999999,875,42648,1,1,1,1,0,0,0,0,0,0,1,1,5,2,0,1,8,6,0,12,27,0,6,2,4,0,5,0,0,1,11,16,1,3,0,7,1,1920,1920,0,0,0,0,0,281,0,0,0,1
99,0,1,1,0,275000,0,7880,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,99,99,0,5,24,0,6,3,12,0,0,0,0,1,24,47,1,6,2,7,0,0,0,0,0,0,0,0,1,0,0,0,1
99,0,1,1,0,350000,0,117000,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,3,37,1,1,2,13,0,0,0,0,1,32,37,1,4,6,7,1,69000,69000,0,0,0,0,0,501,1,2,0,1
99,0,1,1,1,999999,575,19654,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,60,0,6,0,5,0,5,0,0,1,21,45,1,5,4,7,1,19654,19654,0,0,0,0,0,305,0,1,0,1
99,0,1,1,0,162500,0,9000,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,0,7,1,1,3,13,1,2,2,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,99999,99999,99999,61,1,0,2,1
99,0,1,1,0,400000,0,130000,1,1,1,1,0,0,0,0,0,0,2,1,3,1,0,1,16,16,0,3,47,1,6,2,13,0,1,0,0,1,24,44,1,5,4,7,1,58000,50000,0,0,0,0,0,501,1,6,1,1
99,0,1,1,0,400000,0,62000,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,0,22,1,6,3,13,1,0,2,1,0,0,0,2,6,8,0,0,0,0,0,0,0,0,0,485,1,0,0,1
99,0,1,1,0,225000,0,87300,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,0,1,1,6,3,13,2,9,3,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,99999,99999,99999,501,2,0,2,1
99,0,1,1,1,999999,575,10400,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,0,6,1,4,3,13,1,8,2,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,99999,99999,99999,70,0,0,2,1
99,0,1,1,1,999999,725,40090,1,2,1,1,0,0,0,0,0,0,2,1,6,2,2,1,4,3,0,3,37,1,6,2,13,0,5,0,0,1,30,24,1,5,4,7,1,15700,15700,0,0,0,0,0,230,1,1,0,1
99,0,1,1,0,400000,0,250000,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,3,46,1,6,2,13,0,1,0,0,1,41,68,0,5,6,7,1,125000,100000,0,0,0,0,0,501,1,6,0,1
99,0,1,1,0,275000,0,81200,1,1,1,1,0,0,0,0,0,0,0,0,5,0,0,1,99,99,1,10,45,1,6,3,13,0,5,0,0,1,23,18,1,5,4,7,1,20000,20000,0,0,0,0,0,501,1,0,0,1
99,0,1,1,0,400000,0,61200,1,1,1,1,0,0,0,0,0,0,2,1,4,2,0,1,15,12,0,3,46,1,6,2,13,0,1,0,0,1,35,62,0,3,5,7,1,46000,0,43000,0,0,0,0,487,1,5,0,1
99,0,1,1,0,187500,0,36350,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,3,51,1,6,2,13,0,8,0,0,1,30,24,1,5,4,7,1,30000,30000,0,0,0,0,0,438,1,2,0,1
99,0,1,1,1,999999,362,41334,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,99,99,1,3,34,1,6,4,13,0,5,0,0,1,24,19,1,3,4,7,1,24000,24000,0,0,0,0,0,498,1,5,0,1
99,2,2,1,2,999999,0,999999,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,5,32,1,1,3,13,0,5,0,2,1,18,44,1,2,8,4,1,10000,10000,0,0,0,0,0,0,0,0,0,1
99,0,1,1,1,999999,575,44200,1,1,1,1,0,0,0,0,0,0,1,1,5,3,1,1,10,3,0,12,31,0,6,2,5,0,6,0,0,1,14,26,0,6,0,7,0,0,0,0,0,0,0,0,299,0,0,0,0
99,0,1,1,0,162500,0,63000,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,1,0,11,1,6,3,13,1,6,2,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,99999,99999,99999,415,1,0,2,1
99,0,1,1,0,187500,0,43156,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,3,63,1,6,2,13,0,5,0,0,1,37,49,1,5,4,7,1,43156,43156,0,0,0,0,0,501,1,7,1,1
